cost_id,project_id,contractor_id,material_id,cost_date,cost_category,planned_cost_myr,actual_cost_myr,quantity
CST000991,PRJ003,CON017,,2025-09-18,Equipment,907936.71,996382.0,0.0
CST000992,PRJ003,CON007,,2025-09-19,Labour,803717.61,769806.91,0.0
CST000993,PRJ003,CON011,,2025-09-20,Labour,1109782.95,1249924.22,0.0
CST000994,PRJ003,CON010,,2025-09-21,Site Overhead,1256654.27,1120103.78,0.0
CST000995,PRJ003,CON019,MAT004,2025-09-22,Material,902623.33,1083961.34,39.14
CST000996,PRJ003,CON018,,2025-09-23,Equipment,1216117.66,1430901.26,0.0
CST000997,PRJ003,CON004,,2025-09-24,Equipment,1195727.87,1125816.8,0.0
CST000998,PRJ003,CON004,,2025-09-25,Labour,764470.73,861485.91,0.0
CST000999,PRJ003,CON014,,2025-09-26,Subcontract,860189.31,932297.14,0.0
CST001000,PRJ003,CON004,,2025-09-27,Labour,1287085.72,1363818.35,0.0
CST001001,PRJ003,CON002,MAT009,2025-09-28,Material,684680.32,789626.57,17.7
CST001002,PRJ003,CON004,,2025-09-29,Subcontract,824492.77,869722.74,0.0
CST001003,PRJ003,CON008,,2025-09-30,Labour,675882.98,713205.51,0.0
CST001004,PRJ003,CON019,MAT005,2025-10-01,Material,857915.56,911938.46,98.24
CST001005,PRJ003,CON014,,2025-10-02,Labour,883079.04,788042.98,0.0
CST001006,PRJ003,CON020,,2025-10-03,Labour,676674.67,726205.44,0.0
CST001007,PRJ003,CON002,,2025-10-04,Subcontract,1165784.34,1006275.4,0.0
CST001008,PRJ003,CON001,MAT002,2025-10-05,Material,1323802.74,1356273.43,21.93
CST001009,PRJ003,CON013,,2025-10-06,Labour,1228541.66,1462264.51,0.0
CST001010,PRJ003,CON011,,2025-10-07,Equipment,1180064.41,1326961.0,0.0
CST001011,PRJ003,CON017,MAT007,2025-10-08,Material,820513.12,706842.65,86.74
CST001012,PRJ003,CON002,MAT012,2025-10-09,Material,965351.49,1158154.18,14.81
CST001013,PRJ003,CON013,,2025-10-10,Labour,830352.26,962235.56,0.0
CST001014,PRJ003,CON009,,2025-10-11,Equipment,1015843.09,1094484.86,0.0
CST001015,PRJ003,CON017,,2025-10-12,Labour,884588.5,958745.28,0.0
CST001016,PRJ003,CON001,,2025-10-13,Labour,908216.41,1001630.15,0.0
CST001017,PRJ003,CON015,MAT009,2025-10-14,Material,662741.04,785093.95,117.66
CST001018,PRJ003,CON003,,2025-10-15,Subcontract,828500.22,857024.63,0.0
CST001019,PRJ003,CON007,,2025-10-16,Subcontract,905677.94,908013.8,0.0
CST001020,PRJ003,CON005,,2025-10-17,Subcontract,1056147.62,960706.79,0.0
CST001021,PRJ003,CON013,,2025-10-18,Equipment,874615.17,918102.78,0.0
CST001022,PRJ003,CON011,MAT007,2025-10-19,Material,991297.28,1082114.27,159.86
CST001023,PRJ003,CON015,,2025-10-20,Equipment,735621.54,644263.02,0.0
CST001024,PRJ003,CON020,,2025-10-21,Equipment,912903.93,790904.15,0.0
CST001025,PRJ003,CON005,,2025-10-22,Labour,648025.95,649791.57,0.0
CST001026,PRJ003,CON012,,2025-10-23,Labour,1083194.82,1303654.05,0.0
CST001027,PRJ003,CON007,,2025-10-24,Site Overhead,1216698.77,1240787.23,0.0
CST001028,PRJ003,CON010,MAT007,2025-10-25,Material,1231372.98,1358555.01,29.13
CST001029,PRJ003,CON013,,2025-10-26,Labour,747069.4,877275.78,0.0
CST001030,PRJ003,CON007,,2025-10-27,Labour,692205.64,751193.94,0.0
CST001031,PRJ003,CON015,,2025-10-28,Labour,784155.99,897039.14,0.0
CST001032,PRJ003,CON013,,2025-10-29,Site Overhead,970368.52,1111190.13,0.0
CST001033,PRJ003,CON007,,2025-10-30,Equipment,1026123.81,1193952.45,0.0
CST001034,PRJ003,CON012,,2025-10-31,Equipment,837525.0,765333.59,0.0
CST001035,PRJ003,CON017,,2025-11-01,Labour,1110254.51,1145037.82,0.0
CST001036,PRJ003,CON013,,2025-11-02,Labour,1116830.92,1154618.53,0.0
CST001037,PRJ003,CON018,,2025-11-03,Labour,642882.03,583078.09,0.0
CST001038,PRJ003,CON010,,2025-11-04,Labour,1091749.62,1081434.29,0.0
CST001039,PRJ003,CON003,,2025-11-05,Site Overhead,716038.38,707333.73,0.0
CST001040,PRJ003,CON007,,2025-11-06,Subcontract,1092005.85,1064844.66,0.0
CST001041,PRJ003,CON004,MAT012,2025-11-07,Material,645550.44,773862.21,6.26
CST001042,PRJ003,CON006,,2025-11-08,Subcontract,671377.49,612893.9,0.0
CST001043,PRJ003,CON005,,2025-11-09,Subcontract,1327837.39,1166760.43,0.0
CST001044,PRJ003,CON004,,2025-11-10,Equipment,1006981.43,1013172.13,0.0
CST001045,PRJ003,CON009,,2025-11-11,Labour,1294234.41,1193305.71,0.0
CST001046,PRJ003,CON016,MAT004,2025-11-12,Material,1011629.4,994307.3,26.48
CST001047,PRJ003,CON014,MAT008,2025-11-13,Material,1243930.74,1298010.31,23.05
CST001048,PRJ003,CON007,,2025-11-14,Labour,1054181.12,1203560.23,0.0
CST001049,PRJ003,CON012,,2025-11-15,Equipment,1185311.9,1085502.59,0.0
CST001050,PRJ003,CON020,,2025-11-16,Labour,825538.33,862224.13,0.0
CST001051,PRJ003,CON015,,2025-11-17,Labour,946859.51,881015.94,0.0
CST001052,PRJ003,CON015,,2025-11-18,Equipment,1066535.26,1079127.48,0.0
CST001053,PRJ003,CON017,MAT008,2025-11-19,Material,984165.86,886571.88,83.6
CST001054,PRJ003,CON009,,2025-11-20,Labour,890256.51,989597.58,0.0
CST001055,PRJ003,CON017,,2025-11-21,Site Overhead,936488.83,958171.89,0.0
CST001056,PRJ003,CON014,,2025-11-22,Equipment,863141.01,910256.83,0.0
CST001057,PRJ003,CON014,,2025-11-23,Labour,834385.47,824563.61,0.0
CST001058,PRJ003,CON006,MAT002,2025-11-24,Material,744547.88,857236.36,37.27
CST001059,PRJ003,CON013,,2025-11-25,Subcontract,1266116.74,1463362.69,0.0
CST001060,PRJ003,CON003,,2025-11-26,Labour,986028.84,1033075.93,0.0
CST001061,PRJ003,CON020,,2025-11-27,Equipment,795220.73,950401.59,0.0
CST001062,PRJ003,CON012,MAT004,2025-11-28,Material,1002799.81,1134448.05,138.95
CST001063,PRJ003,CON015,,2025-11-29,Equipment,1201423.43,1202969.26,0.0
CST001064,PRJ003,CON017,MAT008,2025-11-30,Material,1060995.38,1069791.25,94.86
CST001065,PRJ003,CON018,,2025-12-01,Labour,956861.19,1156914.77,0.0
CST001066,PRJ003,CON006,,2025-12-02,Labour,731616.6,755924.53,0.0
CST001067,PRJ003,CON014,MAT012,2025-12-03,Material,812093.87,716483.12,25.94
CST001068,PRJ003,CON014,,2025-12-04,Labour,1203561.06,1427563.17,0.0
CST001069,PRJ003,CON016,,2025-12-05,Subcontract,701099.28,829630.65,0.0
CST001070,PRJ003,CON016,MAT010,2025-12-06,Material,882922.44,843480.22,100.44
CST001071,PRJ003,CON020,,2025-12-07,Labour,926280.72,961365.43,0.0
CST001072,PRJ003,CON020,,2025-12-08,Labour,1048865.17,1100257.61,0.0
CST001073,PRJ003,CON002,,2025-12-09,Labour,869021.91,879670.8,0.0
CST001074,PRJ003,CON010,,2025-12-10,Labour,664844.32,642095.69,0.0
CST001075,PRJ003,CON018,,2025-12-11,Subcontract,1199220.07,1109362.85,0.0
CST001076,PRJ003,CON013,,2025-12-12,Site Overhead,760155.62,688946.89,0.0
CST001077,PRJ003,CON006,,2025-12-13,Labour,760365.41,876718.76,0.0
CST001078,PRJ003,CON014,MAT010,2025-12-14,Material,1198475.96,1114828.91,56.7
CST001079,PRJ003,CON003,,2025-12-15,Labour,1229240.17,1373483.49,0.0
CST001080,PRJ003,CON015,MAT002,2025-12-16,Material,907038.54,1045889.34,27.24
CST001081,PRJ003,CON006,,2025-12-17,Subcontract,995650.14,900010.1,0.0
CST001082,PRJ003,CON003,MAT012,2025-12-18,Material,724162.51,626072.29,54.44
CST001083,PRJ003,CON019,MAT008,2025-12-19,Material,753165.86,790886.79,41.31
CST001084,PRJ003,CON013,MAT006,2025-12-20,Material,1234751.29,1499207.94,38.83
CST001085,PRJ003,CON008,,2025-12-21,Equipment,1239061.73,1077608.56,0.0
CST001086,PRJ003,CON018,,2025-12-22,Subcontract,986018.25,1045603.07,0.0
CST001087,PRJ003,CON011,,2025-12-23,Labour,1181528.74,1327615.1,0.0
CST001088,PRJ003,CON004,,2025-12-24,Labour,1029971.36,1240630.82,0.0
CST001089,PRJ003,CON020,MAT011,2025-12-25,Material,881094.58,805434.02,35.8
CST001090,PRJ003,CON017,,2025-12-26,Equipment,1270009.35,1121192.7,0.0
CST001091,PRJ003,CON011,,2025-12-27,Site Overhead,1308731.98,1443253.3,0.0
CST001092,PRJ003,CON010,MAT011,2025-12-28,Material,747904.48,651700.48,53.58
CST001093,PRJ003,CON001,,2025-12-29,Equipment,873740.49,768421.74,0.0
CST001094,PRJ003,CON010,,2025-12-30,Labour,1100754.94,1318621.73,0.0
CST001095,PRJ003,CON009,,2025-12-31,Equipment,1313673.03,1464729.33,0.0
CST001096,PRJ004,CON015,,2025-01-01,Equipment,882039.14,1068999.28,0.0
CST001097,PRJ004,CON006,,2025-01-02,Equipment,767350.44,702855.46,0.0
CST001098,PRJ004,CON014,,2025-01-03,Equipment,1003968.39,1175542.26,0.0
CST001099,PRJ004,CON019,,2025-01-04,Equipment,831621.66,996224.83,0.0
CST001100,PRJ004,CON013,,2025-01-05,Labour,574452.92,583291.03,0.0
CST001101,PRJ004,CON012,,2025-01-06,Equipment,995984.53,866140.41,0.0
CST001102,PRJ004,CON001,,2025-01-07,Subcontract,873031.78,1050310.63,0.0
CST001103,PRJ004,CON004,MAT005,2025-01-08,Material,825212.2,755998.95,123.82
CST001104,PRJ004,CON001,,2025-01-09,Labour,812938.9,886314.08,0.0
CST001105,PRJ004,CON015,MAT001,2025-01-10,Material,608165.16,689665.64,11.04
CST001106,PRJ004,CON004,,2025-01-11,Equipment,931377.7,1050924.52,0.0
CST001107,PRJ004,CON020,,2025-01-12,Site Overhead,898361.61,875867.04,0.0
CST001108,PRJ004,CON002,,2025-01-13,Labour,891009.5,904614.67,0.0
CST001109,PRJ004,CON003,,2025-01-14,Labour,1065148.23,941420.73,0.0
CST001110,PRJ004,CON007,,2025-01-15,Equipment,1045456.91,1158162.51,0.0
CST001111,PRJ004,CON002,,2025-01-16,Subcontract,903391.29,867013.39,0.0
CST001112,PRJ004,CON003,MAT012,2025-01-17,Material,1045997.33,1096001.5,114.69
CST001113,PRJ004,CON016,,2025-01-18,Site Overhead,780495.26,912183.65,0.0
CST001114,PRJ004,CON016,,2025-01-19,Labour,1051512.36,1248937.97,0.0
CST001115,PRJ004,CON016,MAT003,2025-01-20,Material,547659.08,511983.12,39.82
CST001116,PRJ004,CON002,MAT003,2025-01-21,Material,1073091.4,1113635.72,29.8
CST001117,PRJ004,CON011,,2025-01-22,Subcontract,648302.82,578200.41,0.0
CST001118,PRJ004,CON003,MAT010,2025-01-23,Material,1096900.9,1068327.74,76.27
CST001119,PRJ004,CON010,,2025-01-24,Equipment,581168.43,649697.23,0.0
CST001120,PRJ004,CON004,MAT005,2025-01-25,Material,793386.5,865319.14,71.73
CST001121,PRJ004,CON005,,2025-01-26,Site Overhead,967226.29,964984.27,0.0
CST001122,PRJ004,CON020,,2025-01-27,Equipment,546264.88,492715.14,0.0
CST001123,PRJ004,CON008,,2025-01-28,Labour,577990.18,598077.53,0.0
CST001124,PRJ004,CON007,,2025-01-29,Site Overhead,800278.61,749361.48,0.0
CST001125,PRJ004,CON008,,2025-01-30,Site Overhead,823776.68,730114.52,0.0
CST001126,PRJ004,CON002,,2025-01-31,Equipment,812876.83,881746.27,0.0
CST001127,PRJ004,CON010,,2025-02-01,Subcontract,919436.0,1075964.78,0.0
CST001128,PRJ004,CON015,,2025-02-02,Equipment,607227.43,627762.62,0.0
CST001129,PRJ004,CON011,MAT001,2025-02-03,Material,884629.88,885765.85,65.63
CST001130,PRJ004,CON008,MAT012,2025-02-04,Material,743557.3,835115.75,144.77
CST001131,PRJ004,CON008,MAT005,2025-02-05,Material,1060030.0,1201834.84,130.18
CST001132,PRJ004,CON006,,2025-02-06,Site Overhead,779473.99,926752.81,0.0
CST001133,PRJ004,CON018,,2025-02-07,Equipment,1007280.04,1131022.49,0.0
CST001134,PRJ004,CON012,MAT011,2025-02-08,Material,909675.47,888684.12,69.74
CST001135,PRJ004,CON015,,2025-02-09,Equipment,818770.22,808247.1,0.0
CST001136,PRJ004,CON003,,2025-02-10,Labour,895916.48,889775.65,0.0
CST001137,PRJ004,CON007,,2025-02-11,Labour,718613.24,712784.41,0.0
CST001138,PRJ004,CON005,MAT003,2025-02-12,Material,956490.21,1152765.47,114.26
CST001139,PRJ004,CON002,MAT002,2025-02-13,Material,880555.97,762473.23,16.94
CST001140,PRJ004,CON016,MAT003,2025-02-14,Material,841191.89,917307.56,60.6
CST001141,PRJ004,CON020,MAT011,2025-02-15,Material,838010.25,741710.53,48.23
CST001142,PRJ004,CON016,MAT001,2025-02-16,Material,534423.11,590309.53,38.8
CST001143,PRJ004,CON017,,2025-02-17,Labour,852343.09,1034944.45,0.0
CST001144,PRJ004,CON015,,2025-02-18,Labour,947665.82,870295.47,0.0
CST001145,PRJ004,CON019,,2025-02-19,Labour,698620.46,846389.66,0.0
CST001146,PRJ004,CON005,,2025-02-20,Equipment,651285.56,745651.37,0.0
CST001147,PRJ004,CON013,MAT011,2025-02-21,Material,677982.74,813254.59,29.18
CST001148,PRJ004,CON003,MAT002,2025-02-22,Material,590612.69,618920.18,27.56
CST001149,PRJ004,CON008,,2025-02-23,Labour,613221.72,535684.13,0.0
CST001150,PRJ004,CON009,,2025-02-24,Labour,632225.0,712968.82,0.0
CST001151,PRJ004,CON003,MAT001,2025-02-25,Material,955026.56,1054388.56,92.54
CST001152,PRJ004,CON020,,2025-02-26,Labour,530380.99,463425.13,0.0
CST001153,PRJ004,CON014,,2025-02-27,Labour,1087254.36,1158162.25,0.0
CST001154,PRJ004,CON016,,2025-02-28,Site Overhead,1012458.26,1019283.97,0.0
CST001155,PRJ004,CON008,,2025-03-01,Subcontract,778014.4,701013.14,0.0
CST001156,PRJ004,CON011,,2025-03-02,Subcontract,978347.04,982939.19,0.0
CST001157,PRJ004,CON020,,2025-03-03,Subcontract,795393.7,880060.89,0.0
CST001158,PRJ004,CON007,,2025-03-04,Labour,709322.9,833496.19,0.0
CST001159,PRJ004,CON010,,2025-03-05,Site Overhead,681023.14,626221.77,0.0
CST001160,PRJ004,CON002,,2025-03-06,Equipment,831839.65,881913.13,0.0
CST001161,PRJ004,CON014,,2025-03-07,Labour,576592.94,685721.39,0.0
CST001162,PRJ004,CON012,,2025-03-08,Labour,648781.71,614217.96,0.0
CST001163,PRJ004,CON004,,2025-03-09,Labour,558721.27,625317.9,0.0
CST001164,PRJ004,CON010,MAT004,2025-03-10,Material,713088.51,736166.27,88.29
CST001165,PRJ004,CON018,,2025-03-11,Labour,982185.58,938008.36,0.0
CST001166,PRJ004,CON009,,2025-03-12,Labour,571796.75,632585.92,0.0
CST001167,PRJ004,CON009,,2025-03-13,Equipment,606069.48,652861.8,0.0
CST001168,PRJ004,CON006,,2025-03-14,Labour,663840.71,716598.12,0.0
CST001169,PRJ004,CON011,MAT001,2025-03-15,Material,945822.24,1053680.19,92.06
CST001170,PRJ004,CON003,,2025-03-16,Labour,745237.87,705509.37,0.0
CST001171,PRJ004,CON007,MAT004,2025-03-17,Material,826471.46,713533.59,66.56
CST001172,PRJ004,CON006,MAT011,2025-03-18,Material,980677.62,932101.99,41.61
CST001173,PRJ004,CON004,,2025-03-19,Labour,1016774.66,1014597.68,0.0
CST001174,PRJ004,CON004,,2025-03-20,Equipment,905610.22,1087011.11,0.0
CST001175,PRJ004,CON003,,2025-03-21,Subcontract,926821.24,850781.87,0.0
CST001176,PRJ004,CON010,,2025-03-22,Labour,844059.94,1004466.85,0.0
CST001177,PRJ004,CON010,,2025-03-23,Labour,1030588.74,1086399.76,0.0
CST001178,PRJ004,CON004,,2025-03-24,Subcontract,836920.16,854779.74,0.0
CST001179,PRJ004,CON003,MAT012,2025-03-25,Material,908112.83,1068801.82,22.47
CST001180,PRJ004,CON012,,2025-03-26,Equipment,1010469.31,1176305.31,0.0
CST001181,PRJ004,CON001,,2025-03-27,Equipment,971239.36,957633.95,0.0
CST001182,PRJ004,CON015,MAT001,2025-03-28,Material,1094442.99,1127914.81,157.92
CST001183,PRJ004,CON008,,2025-03-29,Equipment,796466.78,933256.2,0.0
CST001184,PRJ004,CON013,,2025-03-30,Site Overhead,1099819.84,1076577.96,0.0
CST001185,PRJ004,CON003,,2025-03-31,Site Overhead,925791.91,875531.62,0.0
CST001186,PRJ004,CON001,,2025-04-01,Equipment,657301.51,620030.09,0.0
CST001187,PRJ004,CON001,MAT004,2025-04-02,Material,986819.32,858348.95,69.54
CST001188,PRJ004,CON004,MAT009,2025-04-03,Material,753420.81,868215.04,138.74
CST001189,PRJ004,CON009,,2025-04-04,Equipment,1031628.32,1079154.98,0.0
CST001190,PRJ004,CON010,,2025-04-05,Labour,835159.9,875173.65,0.0
CST001191,PRJ004,CON003,MAT006,2025-04-06,Material,789596.98,848462.51,88.7
CST001192,PRJ004,CON013,,2025-04-07,Equipment,736708.58,767251.86,0.0
CST001193,PRJ004,CON008,,2025-04-08,Equipment,985134.72,951107.09,0.0
CST001194,PRJ004,CON020,,2025-04-09,Labour,917688.16,1044921.8,0.0
CST001195,PRJ004,CON013,MAT001,2025-04-10,Material,968057.15,882553.18,52.7
CST001196,PRJ004,CON016,,2025-04-11,Equipment,1011693.96,1230713.16,0.0
CST001197,PRJ004,CON014,MAT004,2025-04-12,Material,1012632.65,1059745.45,115.04
CST001198,PRJ004,CON011,,2025-04-13,Labour,1089610.27,959359.84,0.0
CST001199,PRJ004,CON020,,2025-04-14,Labour,811556.48,975684.15,0.0
CST001200,PRJ004,CON017,,2025-04-15,Equipment,864712.46,845102.01,0.0
CST001201,PRJ004,CON006,,2025-04-16,Labour,865152.7,877988.5,0.0
CST001202,PRJ004,CON013,,2025-04-17,Labour,749724.22,898723.81,0.0
CST001203,PRJ004,CON010,MAT011,2025-04-18,Material,794214.55,782850.19,156.89
CST001204,PRJ004,CON008,,2025-04-19,Subcontract,683214.95,642192.67,0.0
CST001205,PRJ004,CON013,,2025-04-20,Site Overhead,949638.48,1077802.73,0.0
CST001206,PRJ004,CON015,,2025-04-21,Equipment,582412.95,658897.97,0.0
CST001207,PRJ004,CON010,,2025-04-22,Labour,605917.64,735511.96,0.0
CST001208,PRJ004,CON001,,2025-04-23,Labour,707291.02,823225.03,0.0
CST001209,PRJ004,CON018,,2025-04-24,Site Overhead,597992.26,599402.53,0.0
CST001210,PRJ004,CON015,,2025-04-25,Equipment,663581.83,649324.21,0.0
CST001211,PRJ004,CON001,MAT011,2025-04-26,Material,687583.92,796362.87,122.53
CST001212,PRJ004,CON003,,2025-04-27,Equipment,898894.26,1021368.6,0.0
CST001213,PRJ004,CON002,,2025-04-28,Labour,828263.01,944034.53,0.0
CST001214,PRJ004,CON004,,2025-04-29,Subcontract,748518.95,857588.0,0.0
CST001215,PRJ004,CON005,,2025-04-30,Labour,671124.13,795371.58,0.0
CST001216,PRJ004,CON010,MAT010,2025-05-01,Material,536065.78,483847.14,120.22
CST001217,PRJ004,CON013,,2025-05-02,Labour,599785.15,613725.43,0.0
CST001218,PRJ004,CON006,,2025-05-03,Equipment,1009472.14,1204278.23,0.0
CST001219,PRJ004,CON010,,2025-05-04,Labour,817477.45,717361.98,0.0
CST001220,PRJ004,CON013,MAT003,2025-05-05,Material,924756.1,1074679.28,70.47
CST001221,PRJ004,CON002,,2025-05-06,Site Overhead,554518.06,672852.62,0.0
CST001222,PRJ004,CON006,,2025-05-07,Equipment,555030.15,555977.24,0.0
CST001223,PRJ004,CON006,,2025-05-08,Equipment,659057.9,762817.68,0.0
CST001224,PRJ004,CON020,MAT001,2025-05-09,Material,921478.91,1057922.06,46.91
CST001225,PRJ004,CON012,,2025-05-10,Labour,573565.43,607089.81,0.0
CST001226,PRJ004,CON014,,2025-05-11,Subcontract,686075.67,805468.57,0.0
CST001227,PRJ004,CON015,,2025-05-12,Subcontract,975290.93,841417.49,0.0
CST001228,PRJ004,CON002,,2025-05-13,Site Overhead,949455.61,1030771.73,0.0
CST001229,PRJ004,CON005,,2025-05-14,Subcontract,552940.77,626291.7,0.0
CST001230,PRJ004,CON014,,2025-05-15,Subcontract,974558.37,1008253.83,0.0
CST001231,PRJ004,CON011,,2025-05-16,Labour,1049655.72,1191213.13,0.0
CST001232,PRJ004,CON008,,2025-05-17,Site Overhead,707973.87,703302.53,0.0
CST001233,PRJ004,CON003,,2025-05-18,Site Overhead,911856.13,1072808.01,0.0
CST001234,PRJ004,CON005,MAT011,2025-05-19,Material,1014273.19,1055533.34,46.38
CST001235,PRJ004,CON007,MAT007,2025-05-20,Material,556497.34,602073.56,6.49
CST001236,PRJ004,CON018,MAT010,2025-05-21,Material,762528.89,866687.65,34.51
CST001237,PRJ004,CON002,MAT002,2025-05-22,Material,767781.55,826481.8,113.84
CST001238,PRJ004,CON018,,2025-05-23,Labour,607446.97,535710.76,0.0
CST001239,PRJ004,CON001,,2025-05-24,Equipment,1044589.71,1157971.25,0.0
CST001240,PRJ004,CON020,,2025-05-25,Equipment,695059.46,661705.06,0.0
CST001241,PRJ004,CON020,,2025-05-26,Equipment,916253.9,960758.58,0.0
CST001242,PRJ004,CON005,MAT007,2025-05-27,Material,892405.48,1007620.58,59.24
CST001243,PRJ004,CON005,MAT010,2025-05-28,Material,703196.09,681928.73,137.95
CST001244,PRJ004,CON017,,2025-05-29,Site Overhead,1062690.46,956409.25,0.0
CST001245,PRJ004,CON016,MAT012,2025-05-30,Material,818285.46,708469.09,129.97
CST001246,PRJ004,CON001,MAT012,2025-05-31,Material,905430.73,822544.76,48.62
CST001247,PRJ004,CON009,,2025-06-01,Equipment,885171.84,898174.95,0.0
CST001248,PRJ004,CON008,,2025-06-02,Subcontract,846214.32,998536.15,0.0
CST001249,PRJ004,CON012,MAT007,2025-06-03,Material,601166.56,573874.22,152.96
CST001250,PRJ004,CON004,,2025-06-04,Subcontract,771306.04,738859.31,0.0
CST001251,PRJ004,CON020,,2025-06-05,Labour,879550.43,1005947.84,0.0
CST001252,PRJ004,CON019,,2025-06-06,Equipment,782635.18,685452.22,0.0
CST001253,PRJ004,CON017,,2025-06-07,Subcontract,665868.54,654275.68,0.0
CST001254,PRJ004,CON003,MAT006,2025-06-08,Material,1056907.72,1026204.5,132.19
CST001255,PRJ004,CON010,,2025-06-09,Site Overhead,987673.7,1108186.84,0.0
CST001256,PRJ004,CON016,MAT012,2025-06-10,Material,586499.49,605317.38,146.92
CST001257,PRJ004,CON012,,2025-06-11,Labour,951400.37,980955.07,0.0
CST001258,PRJ004,CON012,MAT005,2025-06-12,Material,644534.97,596224.75,25.88
CST001259,PRJ004,CON009,,2025-06-13,Site Overhead,971866.03,1020955.87,0.0
CST001260,PRJ004,CON014,,2025-06-14,Equipment,680125.48,606113.42,0.0
CST001261,PRJ004,CON006,MAT001,2025-06-15,Material,665110.29,709160.63,140.39
CST001262,PRJ004,CON015,MAT011,2025-06-16,Material,765347.62,670419.74,152.37
CST001263,PRJ004,CON019,,2025-06-17,Equipment,604078.5,542233.27,0.0
CST001264,PRJ004,CON014,,2025-06-18,Labour,603845.64,614756.56,0.0
CST001265,PRJ004,CON019,MAT011,2025-06-19,Material,759273.48,846367.9,47.8
CST001266,PRJ004,CON014,,2025-06-20,Subcontract,729682.38,793301.84,0.0
CST001267,PRJ004,CON007,MAT008,2025-06-21,Material,920083.32,880063.84,23.39
CST001268,PRJ004,CON015,MAT004,2025-06-22,Material,668220.04,681977.61,29.93
CST001269,PRJ004,CON018,,2025-06-23,Equipment,711679.49,689435.8,0.0
CST001270,PRJ004,CON016,,2025-06-24,Site Overhead,903445.74,999926.74,0.0
CST001271,PRJ004,CON002,,2025-06-25,Labour,698462.53,812398.53,0.0
CST001272,PRJ004,CON019,,2025-06-26,Subcontract,639397.52,714277.89,0.0
CST001273,PRJ004,CON018,,2025-06-27,Subcontract,792323.93,755211.68,0.0
CST001274,PRJ004,CON011,,2025-06-28,Site Overhead,688256.79,654511.71,0.0
CST001275,PRJ004,CON018,MAT003,2025-06-29,Material,856218.19,1027229.06,21.61
CST001276,PRJ004,CON011,,2025-06-30,Site Overhead,1047543.75,1199677.07,0.0
CST001277,PRJ004,CON018,MAT009,2025-07-01,Material,648633.23,773861.36,91.02
CST001278,PRJ004,CON019,MAT008,2025-07-02,Material,722031.98,820052.78,65.94
CST001279,PRJ004,CON018,,2025-07-03,Equipment,781426.13,919185.35,0.0
CST001280,PRJ004,CON011,,2025-07-04,Labour,926186.47,817578.51,0.0
CST001281,PRJ004,CON004,MAT007,2025-07-05,Material,1089868.55,981810.86,42.51
CST001282,PRJ004,CON016,,2025-07-06,Equipment,894342.98,831931.59,0.0
CST001283,PRJ004,CON019,,2025-07-07,Labour,824749.2,943997.95,0.0
CST001284,PRJ004,CON012,,2025-07-08,Equipment,712885.15,828470.96,0.0
CST001285,PRJ004,CON003,MAT012,2025-07-09,Material,738473.64,729220.43,106.11
CST001286,PRJ004,CON010,,2025-07-10,Labour,924014.98,849730.66,0.0
CST001287,PRJ004,CON011,,2025-07-11,Labour,781284.02,693398.4,0.0
CST001288,PRJ004,CON012,MAT007,2025-07-12,Material,670789.16,582783.5,26.28
CST001289,PRJ004,CON004,MAT008,2025-07-13,Material,889991.67,885089.18,115.51
CST001290,PRJ004,CON016,MAT001,2025-07-14,Material,720307.7,866702.78,55.35
CST001291,PRJ004,CON004,,2025-07-15,Labour,1005679.98,1199833.25,0.0
