report_id,project_id,report_date,planned_progress_pct,actual_progress_pct,work_completed_qty,workers_on_site,weather,delay_hours
DPR001463,PRJ005,2025-01-03,25.4,24.35,43.07,186,Clear,0.0
DPR001464,PRJ005,2025-01-04,25.49,24.9,386.84,102,Cloudy,0.26
DPR001465,PRJ005,2025-01-05,25.59,24.85,478.97,171,Clear,2.49
DPR001466,PRJ005,2025-01-06,25.68,24.78,400.43,149,Light Rain,0.0
DPR001467,PRJ005,2025-01-07,25.78,25.05,168.18,131,Clear,0.99
DPR001468,PRJ005,2025-01-08,25.87,24.45,473.11,165,Cloudy,0.0
DPR001469,PRJ005,2025-01-09,25.96,25.05,473.61,162,Clear,0.69
DPR001470,PRJ005,2025-01-10,26.06,25.31,376.92,179,Cloudy,0.64
DPR001471,PRJ005,2025-01-11,26.15,25.22,214.44,196,Clear,1.33
DPR001472,PRJ005,2025-01-12,26.25,25.93,410.83,184,Clear,0.0
DPR001473,PRJ005,2025-01-13,26.34,25.89,96.44,217,Clear,0.0
DPR001474,PRJ005,2025-01-14,26.43,25.46,56.78,112,Light Rain,0.16
DPR001475,PRJ005,2025-01-15,26.53,26.08,429.68,150,Clear,0.26
DPR001476,PRJ005,2025-01-16,26.62,24.97,457.41,141,Cloudy,0.0
DPR001477,PRJ005,2025-01-17,26.72,25.77,442.17,44,Cloudy,0.0
DPR001478,PRJ005,2025-01-18,26.81,25.95,63.38,95,Clear,1.09
DPR001479,PRJ005,2025-01-19,26.9,25.78,399.8,190,Cloudy,0.0
DPR001480,PRJ005,2025-01-20,27.0,26.45,373.98,76,Light Rain,0.41
DPR001481,PRJ005,2025-01-21,27.09,26.38,280.21,178,Heavy Rain,0.76
DPR001482,PRJ005,2025-01-22,27.18,25.98,99.68,113,Cloudy,0.0
DPR001483,PRJ005,2025-01-23,27.28,26.76,316.47,152,Heavy Rain,0.0
DPR001484,PRJ005,2025-01-24,27.37,26.64,213.7,129,Cloudy,0.08
DPR001485,PRJ005,2025-01-25,27.47,26.55,463.83,73,Heavy Rain,0.0
DPR001486,PRJ005,2025-01-26,27.56,26.32,236.0,203,Light Rain,0.43
DPR001487,PRJ005,2025-01-27,27.65,26.61,256.29,97,Clear,0.0
DPR001488,PRJ005,2025-01-28,27.75,26.86,216.72,159,Clear,0.0
DPR001489,PRJ005,2025-01-29,27.84,26.69,176.41,159,Clear,0.0
DPR001490,PRJ005,2025-01-30,27.94,27.17,270.07,188,Cloudy,0.14
DPR001491,PRJ005,2025-01-31,28.03,27.43,261.72,71,Cloudy,0.0
DPR001492,PRJ005,2025-02-01,28.12,27.38,228.5,68,Light Rain,0.0
DPR001493,PRJ005,2025-02-02,28.22,27.86,156.79,175,Cloudy,1.62
DPR001494,PRJ005,2025-02-03,28.31,27.32,229.82,43,Clear,1.49
DPR001495,PRJ005,2025-02-04,28.41,27.67,212.65,182,Clear,0.0
DPR001496,PRJ005,2025-02-05,28.5,27.54,302.01,193,Clear,0.0
DPR001497,PRJ005,2025-02-06,28.59,27.49,183.8,149,Light Rain,0.07
DPR001498,PRJ005,2025-02-07,28.69,28.06,230.96,79,Clear,0.8
DPR001499,PRJ005,2025-02-08,28.78,27.93,238.74,144,Light Rain,0.07
DPR001500,PRJ005,2025-02-09,28.87,28.51,275.95,186,Cloudy,0.58
DPR001501,PRJ005,2025-02-10,28.97,27.85,416.3,182,Light Rain,0.0
DPR001502,PRJ005,2025-02-11,29.06,27.93,439.51,84,Clear,0.69
DPR001503,PRJ005,2025-02-12,29.16,27.34,286.62,190,Light Rain,0.24
DPR001504,PRJ005,2025-02-13,29.25,28.27,317.5,100,Clear,1.33
DPR001505,PRJ005,2025-02-14,29.34,28.42,470.1,209,Clear,0.0
DPR001506,PRJ005,2025-02-15,29.44,28.91,458.92,162,Cloudy,0.0
DPR001507,PRJ005,2025-02-16,29.53,28.19,423.77,157,Cloudy,0.34
DPR001508,PRJ005,2025-02-17,29.63,28.55,259.69,72,Clear,0.24
DPR001509,PRJ005,2025-02-18,29.72,28.41,343.45,204,Cloudy,0.0
DPR001510,PRJ005,2025-02-19,29.81,29.18,257.75,191,Clear,0.85
DPR001511,PRJ005,2025-02-20,29.91,28.91,362.22,45,Light Rain,0.18
DPR001512,PRJ005,2025-02-21,30.0,28.92,121.83,79,Light Rain,0.0
DPR001513,PRJ005,2025-02-22,30.1,28.92,134.15,173,Light Rain,1.35
DPR001514,PRJ005,2025-02-23,30.19,29.51,48.62,161,Clear,0.51
DPR001515,PRJ005,2025-02-24,30.28,29.05,146.55,184,Clear,0.1
DPR001516,PRJ005,2025-02-25,30.38,29.32,467.9,137,Cloudy,0.0
DPR001517,PRJ005,2025-02-26,30.47,29.35,176.31,114,Heavy Rain,0.78
DPR001518,PRJ005,2025-02-27,30.57,29.47,100.23,81,Light Rain,0.94
DPR001519,PRJ005,2025-02-28,30.66,29.23,340.26,101,Cloudy,0.0
DPR001520,PRJ005,2025-03-01,30.75,30.27,151.03,51,Cloudy,0.0
DPR001521,PRJ005,2025-03-02,30.85,29.35,424.92,109,Clear,0.0
DPR001522,PRJ005,2025-03-03,30.94,29.59,158.12,84,Cloudy,0.43
DPR001523,PRJ005,2025-03-04,31.03,29.79,347.92,82,Light Rain,0.0
DPR001524,PRJ005,2025-03-05,31.13,30.53,151.26,136,Light Rain,0.99
DPR001525,PRJ005,2025-03-06,31.22,31.0,409.51,43,Cloudy,0.0
DPR001526,PRJ005,2025-03-07,31.32,30.35,257.48,172,Cloudy,0.0
DPR001527,PRJ005,2025-03-08,31.41,30.36,117.0,190,Cloudy,0.02
DPR001528,PRJ005,2025-03-09,31.5,30.71,151.28,143,Clear,0.0
DPR001529,PRJ005,2025-03-10,31.6,30.08,323.46,44,Heavy Rain,0.0
DPR001530,PRJ005,2025-03-11,31.69,30.79,48.09,178,Clear,0.84
DPR001531,PRJ005,2025-03-12,31.79,31.08,195.07,181,Clear,0.0
DPR001532,PRJ005,2025-03-13,31.88,31.11,273.29,90,Light Rain,0.0
DPR001533,PRJ005,2025-03-14,31.97,30.87,205.64,180,Cloudy,0.0
DPR001534,PRJ005,2025-03-15,32.07,30.87,170.75,156,Clear,1.08
DPR001535,PRJ005,2025-03-16,32.16,31.67,329.9,127,Clear,1.3
DPR001536,PRJ005,2025-03-17,32.26,31.64,261.52,211,Clear,0.0
DPR001537,PRJ005,2025-03-18,32.35,31.4,217.86,115,Light Rain,1.54
DPR001538,PRJ005,2025-03-19,32.44,31.35,57.68,196,Light Rain,0.0
DPR001539,PRJ005,2025-03-20,32.54,31.42,210.45,193,Cloudy,1.46
DPR001540,PRJ005,2025-03-21,32.63,31.27,117.32,185,Clear,0.23
DPR001541,PRJ005,2025-03-22,32.72,31.9,166.74,48,Clear,0.6
DPR001542,PRJ005,2025-03-23,32.82,30.93,171.02,138,Clear,0.75
DPR001543,PRJ005,2025-03-24,32.91,31.43,312.17,214,Clear,1.29
DPR001544,PRJ005,2025-03-25,33.01,32.04,300.79,66,Clear,0.5
DPR001545,PRJ005,2025-03-26,33.1,31.97,162.7,117,Cloudy,0.0
DPR001546,PRJ005,2025-03-27,33.19,32.2,61.05,202,Light Rain,0.63
DPR001547,PRJ005,2025-03-28,33.29,32.74,149.08,112,Light Rain,0.45
DPR001548,PRJ005,2025-03-29,33.38,32.32,342.54,54,Cloudy,0.06
DPR001549,PRJ005,2025-03-30,33.48,32.8,262.08,141,Clear,0.0
DPR001550,PRJ005,2025-03-31,33.57,32.5,101.76,191,Cloudy,0.1
DPR001551,PRJ005,2025-04-01,33.66,32.55,435.29,185,Heavy Rain,0.07
DPR001552,PRJ005,2025-04-02,33.76,32.91,212.26,190,Light Rain,0.0
DPR001553,PRJ005,2025-04-03,33.85,32.25,376.9,174,Light Rain,0.0
DPR001554,PRJ005,2025-04-04,33.95,32.68,416.49,72,Cloudy,0.0
DPR001555,PRJ005,2025-04-05,34.04,33.48,419.46,131,Clear,0.13
DPR001556,PRJ005,2025-04-06,34.13,32.58,138.35,45,Heavy Rain,0.0
DPR001557,PRJ005,2025-04-07,34.23,33.29,158.74,109,Light Rain,0.0
DPR001558,PRJ005,2025-04-08,34.32,32.91,397.83,39,Light Rain,0.0
DPR001559,PRJ005,2025-04-09,34.41,33.57,355.27,50,Clear,0.26
DPR001560,PRJ005,2025-04-10,34.51,33.78,374.94,160,Cloudy,0.0
DPR001561,PRJ005,2025-04-11,34.6,33.52,121.9,142,Light Rain,0.0
DPR001562,PRJ005,2025-04-12,34.7,34.34,251.76,83,Clear,0.69
DPR001563,PRJ005,2025-04-13,34.79,34.12,298.32,38,Clear,0.47
DPR001564,PRJ005,2025-04-14,34.88,33.71,35.49,144,Light Rain,0.1
DPR001565,PRJ005,2025-04-15,34.98,33.62,72.16,74,Clear,0.57
DPR001566,PRJ005,2025-04-16,35.07,33.45,238.71,189,Light Rain,1.25
DPR001567,PRJ005,2025-04-17,35.17,34.81,470.21,89,Cloudy,0.39
DPR001568,PRJ005,2025-04-18,35.26,34.16,439.45,136,Cloudy,0.0
DPR001569,PRJ005,2025-04-19,35.35,33.88,291.83,108,Cloudy,0.21
DPR001570,PRJ005,2025-04-20,35.45,34.28,138.7,91,Cloudy,0.2
DPR001571,PRJ005,2025-04-21,35.54,34.8,104.69,41,Clear,0.24
DPR001572,PRJ005,2025-04-22,35.64,34.77,223.82,58,Cloudy,0.0
DPR001573,PRJ005,2025-04-23,35.73,34.88,473.19,52,Clear,1.47
DPR001574,PRJ005,2025-04-24,35.82,34.3,475.14,125,Clear,0.0
DPR001575,PRJ005,2025-04-25,35.92,34.31,291.96,178,Light Rain,0.0
DPR001576,PRJ005,2025-04-26,36.01,34.68,240.91,58,Clear,0.0
DPR001577,PRJ005,2025-04-27,36.11,35.26,152.72,196,Clear,0.93
DPR001578,PRJ005,2025-04-28,36.2,35.45,270.4,218,Cloudy,0.84
DPR001579,PRJ005,2025-04-29,36.29,35.36,114.96,118,Cloudy,0.73
DPR001580,PRJ005,2025-04-30,36.39,35.16,150.68,173,Light Rain,0.0
DPR001581,PRJ005,2025-05-01,36.48,35.17,166.68,155,Light Rain,2.07
DPR001582,PRJ005,2025-05-02,36.57,35.42,452.28,83,Cloudy,0.0
DPR001583,PRJ005,2025-05-03,36.67,35.4,357.81,103,Cloudy,0.0
DPR001584,PRJ005,2025-05-04,36.76,36.22,455.19,104,Clear,0.97
DPR001585,PRJ005,2025-05-05,36.86,35.45,305.91,215,Cloudy,0.53
DPR001586,PRJ005,2025-05-06,36.95,36.0,401.8,116,Clear,0.67
DPR001587,PRJ005,2025-05-07,37.04,36.15,54.66,115,Clear,0.73
DPR001588,PRJ005,2025-05-08,37.14,35.99,161.1,177,Clear,0.0
DPR001589,PRJ005,2025-05-09,37.23,36.64,148.79,216,Light Rain,0.0
DPR001590,PRJ005,2025-05-10,37.33,36.11,266.65,73,Cloudy,0.09
DPR001591,PRJ005,2025-05-11,37.42,35.48,468.27,81,Clear,1.39
DPR001592,PRJ005,2025-05-12,37.51,36.01,209.22,196,Cloudy,0.0
DPR001593,PRJ005,2025-05-13,37.61,36.99,204.72,109,Cloudy,0.78
DPR001594,PRJ005,2025-05-14,37.7,37.08,209.82,159,Heavy Rain,0.0
DPR001595,PRJ005,2025-05-15,37.8,36.88,275.14,70,Light Rain,0.26
DPR001596,PRJ005,2025-05-16,37.89,36.41,275.08,48,Clear,0.19
DPR001597,PRJ005,2025-05-17,37.98,36.77,261.76,76,Clear,0.0
DPR001598,PRJ005,2025-05-18,38.08,37.82,312.66,41,Light Rain,0.0
DPR001599,PRJ005,2025-05-19,38.17,37.69,85.72,151,Light Rain,0.52
DPR001600,PRJ005,2025-05-20,38.26,37.5,234.34,206,Clear,0.41
DPR001601,PRJ005,2025-05-21,38.36,36.51,150.32,164,Clear,0.0
DPR001602,PRJ005,2025-05-22,38.45,37.39,184.1,144,Cloudy,0.0
DPR001603,PRJ005,2025-05-23,38.55,37.04,468.13,174,Cloudy,1.5
DPR001604,PRJ005,2025-05-24,38.64,37.16,414.11,158,Cloudy,0.85
DPR001605,PRJ005,2025-05-25,38.73,37.35,173.21,210,Clear,0.98
DPR001606,PRJ005,2025-05-26,38.83,37.69,96.21,179,Cloudy,0.49
DPR001607,PRJ005,2025-05-27,38.92,37.89,326.72,62,Clear,0.14
DPR001608,PRJ005,2025-05-28,39.02,37.31,432.71,77,Clear,0.0
DPR001609,PRJ005,2025-05-29,39.11,37.93,332.45,173,Clear,0.54
DPR001610,PRJ005,2025-05-30,39.2,36.96,197.22,103,Light Rain,1.05
DPR001611,PRJ005,2025-05-31,39.3,38.2,67.53,127,Clear,0.0
DPR001612,PRJ005,2025-06-01,39.39,38.2,360.08,107,Light Rain,1.47
DPR001613,PRJ005,2025-06-02,39.49,38.73,376.25,146,Light Rain,0.0
DPR001614,PRJ005,2025-06-03,39.58,38.79,72.15,81,Light Rain,0.0
DPR001615,PRJ005,2025-06-04,39.67,38.58,464.22,147,Clear,1.55
DPR001616,PRJ005,2025-06-05,39.77,38.77,251.95,207,Clear,1.96
DPR001617,PRJ005,2025-06-06,39.86,38.31,153.77,157,Clear,2.23
DPR001618,PRJ005,2025-06-07,39.95,38.45,178.04,103,Cloudy,0.0
DPR001619,PRJ005,2025-06-08,40.05,38.73,259.36,142,Clear,0.62
DPR001620,PRJ005,2025-06-09,40.14,38.75,190.46,54,Clear,1.08
DPR001621,PRJ005,2025-06-10,40.24,39.22,239.31,172,Cloudy,0.0
DPR001622,PRJ005,2025-06-11,40.33,39.0,158.58,36,Clear,1.67
DPR001623,PRJ005,2025-06-12,40.42,39.6,209.94,208,Cloudy,0.21
DPR001624,PRJ005,2025-06-13,40.52,38.65,342.83,75,Cloudy,0.0
DPR001625,PRJ005,2025-06-14,40.61,39.05,433.14,90,Clear,0.0
DPR001626,PRJ005,2025-06-15,40.71,39.69,278.53,93,Light Rain,0.0
DPR001627,PRJ005,2025-06-16,40.8,39.05,225.73,214,Cloudy,0.0
DPR001628,PRJ005,2025-06-17,40.89,39.34,420.79,41,Clear,1.25
DPR001629,PRJ005,2025-06-18,40.99,40.17,391.6,177,Clear,0.08
DPR001630,PRJ005,2025-06-19,41.08,39.34,295.14,122,Clear,0.77
DPR001631,PRJ005,2025-06-20,41.18,39.52,83.74,52,Cloudy,0.71
DPR001632,PRJ005,2025-06-21,41.27,40.35,333.97,109,Clear,0.0
DPR001633,PRJ005,2025-06-22,41.36,40.03,314.01,172,Clear,0.76
DPR001634,PRJ005,2025-06-23,41.46,40.3,427.78,61,Light Rain,1.13
DPR001635,PRJ005,2025-06-24,41.55,40.37,389.27,55,Clear,0.28
DPR001636,PRJ005,2025-06-25,41.65,40.27,435.95,159,Cloudy,0.0
DPR001637,PRJ005,2025-06-26,41.74,40.68,471.72,195,Light Rain,0.0
DPR001638,PRJ005,2025-06-27,41.83,40.05,222.76,57,Cloudy,0.0
DPR001639,PRJ005,2025-06-28,41.93,40.5,317.88,135,Cloudy,0.0
DPR001640,PRJ005,2025-06-29,42.02,40.65,223.22,141,Cloudy,0.44
DPR001641,PRJ005,2025-06-30,42.11,40.23,174.12,145,Clear,0.0
DPR001642,PRJ005,2025-07-01,42.21,41.5,226.07,66,Cloudy,0.41
DPR001643,PRJ005,2025-07-02,42.3,41.19,234.23,48,Clear,1.13
DPR001644,PRJ005,2025-07-03,42.4,40.85,371.75,164,Heavy Rain,0.0
DPR001645,PRJ005,2025-07-04,42.49,41.18,110.41,160,Light Rain,0.0
DPR001646,PRJ005,2025-07-05,42.58,41.7,119.09,143,Cloudy,0.31
DPR001647,PRJ005,2025-07-06,42.68,41.02,340.16,61,Cloudy,0.72
DPR001648,PRJ005,2025-07-07,42.77,41.08,403.33,127,Light Rain,0.0
DPR001649,PRJ005,2025-07-08,42.87,41.14,76.62,77,Light Rain,0.0
DPR001650,PRJ005,2025-07-09,42.96,41.3,187.49,86,Cloudy,0.0
DPR001651,PRJ005,2025-07-10,43.05,41.91,464.02,142,Clear,0.61
DPR001652,PRJ005,2025-07-11,43.15,41.76,322.15,144,Light Rain,0.12
DPR001653,PRJ005,2025-07-12,43.24,41.79,390.38,110,Clear,0.41
DPR001654,PRJ005,2025-07-13,43.34,41.57,178.06,208,Clear,1.43
DPR001655,PRJ005,2025-07-14,43.43,42.13,228.1,150,Clear,0.0
DPR001656,PRJ005,2025-07-15,43.52,41.76,75.47,160,Clear,0.0
DPR001657,PRJ005,2025-07-16,43.62,42.2,70.13,93,Light Rain,0.37
DPR001658,PRJ005,2025-07-17,43.71,42.55,444.06,211,Cloudy,0.47
DPR001659,PRJ005,2025-07-18,43.8,41.89,325.69,141,Clear,0.28
DPR001660,PRJ005,2025-07-19,43.9,42.62,195.57,128,Clear,0.0
DPR001661,PRJ005,2025-07-20,43.99,42.85,46.37,63,Clear,0.74
DPR001662,PRJ005,2025-07-21,44.09,43.1,159.74,87,Light Rain,0.0
DPR001663,PRJ005,2025-07-22,44.18,43.05,402.99,180,Light Rain,0.0
DPR001664,PRJ005,2025-07-23,44.27,42.83,63.22,136,Light Rain,0.0
DPR001665,PRJ005,2025-07-24,44.37,43.25,449.61,201,Light Rain,1.5
DPR001666,PRJ005,2025-07-25,44.46,42.93,105.99,109,Light Rain,0.0
DPR001667,PRJ005,2025-07-26,44.56,43.14,43.14,193,Clear,1.14
DPR001668,PRJ005,2025-07-27,44.65,43.04,159.32,178,Cloudy,0.0
DPR001669,PRJ005,2025-07-28,44.74,43.53,417.78,96,Cloudy,0.26
DPR001670,PRJ005,2025-07-29,44.84,42.98,210.34,88,Cloudy,0.0
DPR001671,PRJ005,2025-07-30,44.93,43.31,279.97,39,Cloudy,1.86
DPR001672,PRJ005,2025-07-31,45.03,43.8,219.86,54,Clear,0.0
DPR001673,PRJ005,2025-08-01,45.12,43.95,344.21,211,Clear,0.07
DPR001674,PRJ005,2025-08-02,45.21,43.88,122.62,173,Light Rain,0.0
DPR001675,PRJ005,2025-08-03,45.31,44.68,84.57,81,Clear,0.18
DPR001676,PRJ005,2025-08-04,45.4,44.39,38.32,210,Clear,1.45
DPR001677,PRJ005,2025-08-05,45.5,44.47,259.42,194,Cloudy,0.0
DPR001678,PRJ005,2025-08-06,45.59,44.49,305.81,172,Cloudy,0.0
DPR001679,PRJ005,2025-08-07,45.68,43.76,387.34,183,Cloudy,0.0
DPR001680,PRJ005,2025-08-08,45.78,44.08,424.19,61,Clear,0.0
DPR001681,PRJ005,2025-08-09,45.87,45.07,144.92,137,Clear,0.01
DPR001682,PRJ005,2025-08-10,45.96,44.83,343.97,111,Light Rain,0.24
DPR001683,PRJ005,2025-08-11,46.06,44.42,392.12,128,Heavy Rain,0.61
DPR001684,PRJ005,2025-08-12,46.15,44.54,150.71,109,Cloudy,0.12
DPR001685,PRJ005,2025-08-13,46.25,45.12,195.91,91,Clear,1.79
DPR001686,PRJ005,2025-08-14,46.34,44.21,97.37,133,Clear,0.0
DPR001687,PRJ005,2025-08-15,46.43,44.91,268.43,142,Light Rain,0.61
DPR001688,PRJ005,2025-08-16,46.53,45.54,378.91,43,Cloudy,0.07
DPR001689,PRJ005,2025-08-17,46.62,44.76,217.67,195,Clear,0.65
DPR001690,PRJ005,2025-08-18,46.72,44.86,329.68,134,Clear,1.18
DPR001691,PRJ005,2025-08-19,46.81,45.21,107.25,81,Cloudy,0.34
DPR001692,PRJ005,2025-08-20,46.9,44.86,86.19,63,Cloudy,0.88
DPR001693,PRJ005,2025-08-21,47.0,45.77,114.23,196,Light Rain,0.01
DPR001694,PRJ005,2025-08-22,47.09,45.95,337.4,169,Clear,0.59
DPR001695,PRJ005,2025-08-23,47.19,45.81,437.99,82,Light Rain,0.21
DPR001696,PRJ005,2025-08-24,47.28,45.99,37.32,111,Cloudy,1.63
DPR001697,PRJ005,2025-08-25,47.37,46.31,150.84,172,Cloudy,0.11
DPR001698,PRJ005,2025-08-26,47.47,46.09,475.38,107,Clear,0.0
DPR001699,PRJ005,2025-08-27,47.56,46.42,203.83,152,Clear,1.42
DPR001700,PRJ005,2025-08-28,47.65,46.26,178.43,161,Light Rain,1.37
DPR001701,PRJ005,2025-08-29,47.75,46.51,188.0,90,Clear,0.0
DPR001702,PRJ005,2025-08-30,47.84,45.99,224.42,73,Clear,0.51
DPR001703,PRJ005,2025-08-31,47.94,46.7,446.04,192,Cloudy,0.0
DPR001704,PRJ005,2025-09-01,48.03,46.58,300.65,49,Light Rain,0.82
DPR001705,PRJ005,2025-09-02,48.12,46.83,473.54,119,Clear,0.7
DPR001706,PRJ005,2025-09-03,48.22,46.85,334.16,68,Light Rain,1.45
DPR001707,PRJ005,2025-09-04,48.31,46.87,305.66,149,Light Rain,0.0
DPR001708,PRJ005,2025-09-05,48.41,46.9,382.59,178,Clear,0.41
DPR001709,PRJ005,2025-09-06,48.5,47.38,260.17,140,Clear,0.0
DPR001710,PRJ005,2025-09-07,48.59,46.84,252.92,95,Clear,1.89
DPR001711,PRJ005,2025-09-08,48.69,47.33,85.23,113,Cloudy,1.04
DPR001712,PRJ005,2025-09-09,48.78,47.96,247.68,86,Clear,0.28
DPR001713,PRJ005,2025-09-10,48.88,47.42,50.78,67,Cloudy,0.29
DPR001714,PRJ005,2025-09-11,48.97,47.34,353.48,99,Clear,0.0
DPR001715,PRJ005,2025-09-12,49.06,47.12,59.97,51,Clear,0.99
DPR001716,PRJ005,2025-09-13,49.16,46.95,358.94,133,Light Rain,0.33
DPR001717,PRJ005,2025-09-14,49.25,47.85,475.66,159,Clear,0.0
DPR001718,PRJ005,2025-09-15,49.34,48.35,271.3,101,Clear,2.23
DPR001719,PRJ005,2025-09-16,49.44,47.83,156.94,174,Clear,0.48
DPR001720,PRJ005,2025-09-17,49.53,48.05,38.78,134,Cloudy,0.51
DPR001721,PRJ005,2025-09-18,49.63,48.79,287.47,170,Cloudy,0.0
DPR001722,PRJ005,2025-09-19,49.72,48.08,277.69,109,Cloudy,0.0
DPR001723,PRJ005,2025-09-20,49.81,48.09,403.93,95,Clear,0.42
DPR001724,PRJ005,2025-09-21,49.91,48.43,209.68,60,Clear,1.34
DPR001725,PRJ005,2025-09-22,50.0,48.08,155.11,63,Clear,0.0
DPR001726,PRJ005,2025-09-23,50.1,48.88,473.11,158,Cloudy,0.42
DPR001727,PRJ005,2025-09-24,50.19,48.2,465.98,137,Light Rain,0.0
DPR001728,PRJ005,2025-09-25,50.28,48.46,234.52,160,Light Rain,0.0
DPR001729,PRJ005,2025-09-26,50.38,48.45,300.2,109,Heavy Rain,0.28
DPR001730,PRJ005,2025-09-27,50.47,49.47,137.85,64,Cloudy,0.49
DPR001731,PRJ005,2025-09-28,50.57,48.64,399.38,183,Light Rain,0.73
DPR001732,PRJ005,2025-09-29,50.66,48.83,283.97,198,Cloudy,0.0
DPR001733,PRJ005,2025-09-30,50.75,48.88,95.37,90,Clear,0.11
DPR001734,PRJ005,2025-10-01,50.85,46.47,129.56,110,Light Rain,0.57
DPR001735,PRJ005,2025-10-02,50.94,46.69,385.89,83,Light Rain,1.73
DPR001736,PRJ005,2025-10-03,51.04,46.25,295.95,203,Heavy Rain,0.52
DPR001737,PRJ005,2025-10-04,51.13,46.4,419.23,136,Light Rain,0.5
DPR001738,PRJ005,2025-10-05,51.22,46.86,213.02,181,Cloudy,0.0
DPR001739,PRJ005,2025-10-06,51.32,46.93,424.75,43,Heavy Rain,0.65
DPR001740,PRJ005,2025-10-07,51.41,47.29,63.57,168,Cloudy,0.34
DPR001741,PRJ005,2025-10-08,51.5,46.68,208.6,99,Cloudy,2.0
DPR001742,PRJ005,2025-10-09,51.6,46.92,344.02,50,Clear,0.98
DPR001743,PRJ005,2025-10-10,51.69,47.35,301.59,95,Cloudy,1.5
DPR001744,PRJ005,2025-10-11,51.79,47.97,389.81,179,Heavy Rain,1.2
DPR001745,PRJ005,2025-10-12,51.88,47.34,95.25,170,Cloudy,0.58
DPR001746,PRJ005,2025-10-13,51.97,47.51,460.75,145,Clear,0.0
DPR001747,PRJ005,2025-10-14,52.07,47.22,207.4,213,Cloudy,1.31
DPR001748,PRJ005,2025-10-15,52.16,47.97,75.2,192,Clear,0.95
DPR001749,PRJ005,2025-10-16,52.26,48.03,279.51,65,Clear,0.61
DPR001750,PRJ005,2025-10-17,52.35,48.09,170.41,196,Light Rain,1.4
DPR001751,PRJ005,2025-10-18,52.44,48.03,356.25,86,Cloudy,0.64
DPR001752,PRJ005,2025-10-19,52.54,47.1,56.26,208,Cloudy,0.98
DPR001753,PRJ005,2025-10-20,52.63,48.24,383.7,50,Light Rain,2.62
DPR001754,PRJ005,2025-10-21,52.73,48.36,88.29,165,Clear,0.5
DPR001755,PRJ005,2025-10-22,52.82,48.58,112.89,50,Light Rain,0.44
DPR001756,PRJ005,2025-10-23,52.91,48.74,456.7,69,Clear,0.54
DPR001757,PRJ005,2025-10-24,53.01,48.97,232.08,165,Clear,0.81
DPR001758,PRJ005,2025-10-25,53.1,49.06,215.49,78,Clear,0.63
DPR001759,PRJ005,2025-10-26,53.19,48.93,132.66,71,Cloudy,0.34
DPR001760,PRJ005,2025-10-27,53.29,49.24,38.11,195,Clear,1.79
DPR001761,PRJ005,2025-10-28,53.38,48.71,368.19,168,Clear,0.0
DPR001762,PRJ005,2025-10-29,53.48,49.81,160.16,213,Clear,1.56
DPR001763,PRJ005,2025-10-30,53.57,49.34,461.53,209,Clear,0.0
DPR001764,PRJ005,2025-10-31,53.66,49.42,96.55,75,Clear,1.02
DPR001765,PRJ005,2025-11-01,53.76,49.23,384.74,126,Clear,1.99
DPR001766,PRJ005,2025-11-02,53.85,49.17,105.26,163,Clear,0.81
DPR001767,PRJ005,2025-11-03,53.95,48.93,466.54,160,Clear,1.93
DPR001768,PRJ005,2025-11-04,54.04,49.68,36.09,122,Cloudy,0.0
DPR001769,PRJ005,2025-11-05,54.13,49.64,349.33,124,Clear,0.42
DPR001770,PRJ005,2025-11-06,54.23,49.75,177.12,138,Light Rain,0.25
DPR001771,PRJ005,2025-11-07,54.32,50.32,208.63,213,Clear,1.93
DPR001772,PRJ005,2025-11-08,54.42,50.01,49.08,188,Light Rain,0.4
DPR001773,PRJ005,2025-11-09,54.51,50.0,271.96,193,Cloudy,0.0
DPR001774,PRJ005,2025-11-10,54.6,49.51,368.12,140,Clear,0.0
DPR001775,PRJ005,2025-11-11,54.7,50.29,207.03,64,Clear,0.93
DPR001776,PRJ005,2025-11-12,54.79,49.33,225.55,198,Light Rain,2.11
DPR001777,PRJ005,2025-11-13,54.88,50.96,467.97,181,Light Rain,2.02
DPR001778,PRJ005,2025-11-14,54.98,50.81,48.22,153,Clear,1.9
DPR001779,PRJ005,2025-11-15,55.07,50.98,278.77,194,Clear,1.41
DPR001780,PRJ005,2025-11-16,55.17,50.93,430.93,163,Clear,1.71
DPR001781,PRJ005,2025-11-17,55.26,51.32,324.53,51,Cloudy,1.19
DPR001782,PRJ005,2025-11-18,55.35,50.64,476.81,107,Light Rain,1.23
DPR001783,PRJ005,2025-11-19,55.45,51.53,268.18,74,Light Rain,0.66
DPR001784,PRJ005,2025-11-20,55.54,50.49,184.73,175,Light Rain,0.58
DPR001785,PRJ005,2025-11-21,55.64,51.06,240.78,52,Light Rain,1.36
DPR001786,PRJ005,2025-11-22,55.73,50.56,54.76,88,Clear,0.71
DPR001787,PRJ005,2025-11-23,55.82,50.87,305.26,37,Clear,0.91
DPR001788,PRJ005,2025-11-24,55.92,51.23,476.56,91,Clear,0.0
DPR001789,PRJ005,2025-11-25,56.01,51.1,444.24,130,Light Rain,1.68
DPR001790,PRJ005,2025-11-26,56.11,51.5,477.74,180,Clear,1.98
DPR001791,PRJ005,2025-11-27,56.2,52.07,442.93,126,Light Rain,2.35
DPR001792,PRJ005,2025-11-28,56.29,51.24,194.6,123,Cloudy,0.46
